Timestamp,Action Type,Pool,User,Wallet Type,Tagged Name,Tokens In 1,Tokens In Amount 1,Tokens Out 1,Tokens Out Amount 1,Type,Value USD
1681222572000,AddLiquiditySingleToken,GLP 28MAR2024,0x7a04658f407634c93ddbbb7ea34818f8811566ad,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6714.512503,0x7d49e5adc0eaad9c027857767638613253ef125f,3671.57498,ADD_LIQUIDITY,6704.75
1681223329000,AddLiquiditySingleTokenKeepYt,gDAI 28MAR2024,0xa7f676d112ca58a2e5045f22631a8388e9d7d8de,RETAIL,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,7278.077263,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,3536.874626,ADD_LIQUIDITY,7098.35
1681223736000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0xb094da724565b07e0a4ed66ad940a4330ae6233b,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,68087.673566,REMOVE_LIQUIDITY,68174.97
1681223942000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x417fe8b5f4e1fe4d257e2fc6496e609d32b17953,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,3497.9,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,3500.14
1681225003000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x8888889e3b23ccf5c4389a3e1e11cb42346e3668,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2281.490369,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,2280.98
1681225127000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0xe5cde6071ff829c1297b7a944cebb276050a1ae8,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1500,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,1499.66
1681225167000,AddLiquiditySingleToken,gDAI 28MAR2024,0xe5cde6071ff829c1297b7a944cebb276050a1ae8,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1089.376307,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,543.750465,ADD_LIQUIDITY,1091.3
1681225224000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x417fe8b5f4e1fe4d257e2fc6496e609d32b17953,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,3421.814149,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,3424.22
1681226719000,AddLiquiditySingleTokenKeepYt,Stargate USDT 27JUN2024,0x909de00cc184687aba4d0515162680fb10a9ff04,RETAIL,,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,488.56419,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,482.6
1681227208000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x909de00cc184687aba4d0515162680fb10a9ff04,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,405.445185,0x0000000000000000000000000000000000000000,0.385178,REMOVE_LIQUIDITY,742.1
1681227420000,AddLiquiditySingleTokenKeepYt,Stargate USDT 27JUN2024,0x909de00cc184687aba4d0515162680fb10a9ff04,RETAIL,,0x17fc002b466eec40dae837fc4be5c67993ddbd6f,298.366652,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,294.83
1681228056000,SwapYtForToken,Stargate USDT 27JUN2024,0xac5702950a9d37dc05219d3b2615a39389a46920,RETAIL,,0x0aded315d2e51f676a2aa8d2bc6a79c88e0f1c1a,9577.575613,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,500,SWAP_YT,489.02
1681228499000,AddLiquiditySinglePt,GLP 28MAR2024,0x5f14d9bf5a30d83e2f12fac8d42872d5571bc843,RETAIL,,0x96015d0fb97139567a9ba675951816a0bb719e3c,1000.834941,0x7d49e5adc0eaad9c027857767638613253ef125f,446.622415,ADD_LIQUIDITY,818.74
1681229608000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0x757a0f1d4f35f2228df66163f15cda2fbdae311d,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,14761.896003,REMOVE_LIQUIDITY,14780.88
1681229610000,RemoveLiquiditySinglePt,GLP 28MAR2024,0xbab035262de242f4fff57a4f5d52ce01fb2979fd,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,92.907492,0x96015d0fb97139567a9ba675951816a0bb719e3c,207.922046,REMOVE_LIQUIDITY,170.21
1681229642000,RemoveLiquiditySingleSy,GLP 28MAR2024,0xbab035262de242f4fff57a4f5d52ce01fb2979fd,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,96.699635,0x2066a650af4b6895f72e618587aad5e8120b7790,178.00426,REMOVE_LIQUIDITY,177.14
1681230891000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x01db7c36b514156174f5bd733b5e7362f53bde7f,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,2258.032981,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,2.157352,REMOVE_LIQUIDITY,4150.63
1681231233000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x392f8d754e3301bd1cbeac7ea856a146781233df,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,631.900775,0x0000000000000000000000000000000000000000,0.60251,REMOVE_LIQUIDITY,1160.81
1681232857000,AddLiquiditySingleToken,gDAI 28MAR2024,0xef0c7668af2e04bc8cb8dfa321e5f9159f4bafe4,RETAIL,,0x0000000000000000000000000000000000000000,0.2,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,190.034712,ADD_LIQUIDITY,381.42
1681232927000,RemoveLiquiditySinglePt,Stargate USDT 27JUN2024,0x07105dc02ec109432edbc62fd41c6f0d9994f3a2,RETAIL,,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,0x9014f29610e904c8269726c74ebc79f5d512dafd,10014.377655,REMOVE_LIQUIDITY,9553.07
1681233152000,SwapTokenForPt,GLP 28MAR2024,0x66e4e30cf1eb6155c1bf0422879a470e582f3a50,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,50000,0x96015d0fb97139567a9ba675951816a0bb719e3c,61213.665236,SWAP_PT,50421.91
1681233263000,AddLiquiditySinglePt,GLP 28MAR2024,0x66e4e30cf1eb6155c1bf0422879a470e582f3a50,RETAIL,,0x96015d0fb97139567a9ba675951816a0bb719e3c,63517.732016,0x7d49e5adc0eaad9c027857767638613253ef125f,28353.278007,ADD_LIQUIDITY,52260.65
1681233803000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x07105dc02ec109432edbc62fd41c6f0d9994f3a2,RETAIL,,0xdac17f958d2ee523a2206206994597c13d831ec7,9993.818124,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,ADD_LIQUIDITY,10001.15
1681234138000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0x6f6ddd7cef89f65e05e8a61fcc444c58eee4aeee,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1012.287801,REMOVE_LIQUIDITY,1013.59
1681234207000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0xd838be76e62a0995aeb0aa9ff69ab07d790aa267,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1075.191553,REMOVE_LIQUIDITY,1076.57
1681235267000,AddLiquiditySingleToken,gDAI 28MAR2024,0x2d1ef4acf4cae6a38950971aaaa15f88d9b3f165,RETAIL,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,29998.825153,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,14933.165521,ADD_LIQUIDITY,29974.94
1681238759000,AddLiquiditySingleToken,stETH 25DEC2025,0x07105dc02ec109432edbc62fd41c6f0d9994f3a2,RETAIL,,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,2.629874,0xc374f7ec85f8c7de3207a10bb1978ba104bda3b2,1.313603,ADD_LIQUIDITY,5043.65
1681239409000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0xa8ddc541d443d29d61375a3e4e190ac81fb88608,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,5050.567756,REMOVE_LIQUIDITY,5057.06
1681240686000,SwapYtForToken,GLP 28MAR2024,0xe91a790292870ef71f70bf8a98a01e11deef3a74,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1968.272041,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,347.303192,SWAP_YT,348.65
1681241848000,AddLiquiditySingleToken,GLP 28MAR2024,0x2d5cf6a8d819459e1c47a950b0369904c85a72b5,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,322.504251,0x7d49e5adc0eaad9c027857767638613253ef125f,175.03038,ADD_LIQUIDITY,321.22
1681242048000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0x99bf19dca2125b789cfe8a9609c1a217b4e5c918,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,131.304669,REMOVE_LIQUIDITY,131.35
1681242790000,SwapYtForToken,gDAI 28MAR2024,0x33b576fe5bdefb8affb846d48ea68b9636a109af,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,3411.158715,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,300,SWAP_YT,297.99
1681243223000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0x99bf19dca2125b789cfe8a9609c1a217b4e5c918,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,131.501643,REMOVE_LIQUIDITY,131.35
1681244748000,SwapYtForToken,gDAI 28MAR2024,0xca748cb3e3de6ceab581db13bb9362d4d55353b9,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,136487.872312,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,12755.119641,SWAP_YT,12610.57
1681247291000,SwapYtForToken,sfrxETH 26DEC2024,0xca748cb3e3de6ceab581db13bb9362d4d55353b9,RETAIL,,0x22e250ecaf9090ab3e31916b0411d7c19e085fde,47.046281,0x6b175474e89094c44da98b954eedeac495271d0f,6000,SWAP_YT,5922.59
1681247450000,SwapYtForToken,GLP 28MAR2024,0x39a774ccaa0ab3e5016189d53fdc63b51c8e0c45,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,2826.768271,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,503.366647,SWAP_YT,503.2
1681247591000,SwapYtForToken,sfrxETH 26DEC2024,0xca748cb3e3de6ceab581db13bb9362d4d55353b9,RETAIL,,0x22e250ecaf9090ab3e31916b0411d7c19e085fde,37.706029,0x6b175474e89094c44da98b954eedeac495271d0f,5000,SWAP_YT,4936.72
1681247687000,SwapYtForToken,stETH 26DEC2024,0x291708901cc2058c315cfbf8c380bf809da3902a,RETAIL,,0xc3863cccd012f8e45d72ec87c5a9c4f77e1c7549,38.382112,0x0000000000000000000000000000000000000000,2.5,SWAP_YT,4677.37
1681249862000,SwapYtForSy,gDAI 28MAR2024,0x4938a9a48139ffc440a07695eec11096f8146350,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,15720.017729,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,1358.800863,SWAP_YT,1429.38
1681249931000,SwapYtForToken,Stargate USDT 27JUN2024,0x308fd47d492cf32d0f504c2a3e82bc25583b455b,RETAIL,,0x9ba9d392be8b4ca159b1934e531d13ad66da023c,33836.233471,0xdac17f958d2ee523a2206206994597c13d831ec7,1518.405236,SWAP_YT,1559.66
1681249954000,AddLiquiditySinglePt,GLP 28MAR2024,0xe1b651d4fd110f042770f8765b6d7d632d056da4,RETAIL,,0x96015d0fb97139567a9ba675951816a0bb719e3c,334.44291,0x7d49e5adc0eaad9c027857767638613253ef125f,149.304435,ADD_LIQUIDITY,276.19
1681250473000,SwapTokenForPt,gDAI 28MAR2024,0x4938a9a48139ffc440a07695eec11096f8146350,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,1410.645471,0x1684b747cd46858ae6312a7074353d2101154ef7,1633.017575,SWAP_PT,1482.38
1681250529000,SwapPtForToken,gDAI 28MAR2024,0x4938a9a48139ffc440a07695eec11096f8146350,RETAIL,,0x1684b747cd46858ae6312a7074353d2101154ef7,1633.017575,0x0000000000000000000000000000000000000000,0.776567,SWAP_PT,1482.28
1681251167000,AddLiquiditySingleToken,stETH 25DEC2025,0xe44b88dadbac54ba75beaa07aae99b243b0b9f87,RETAIL,,0x0000000000000000000000000000000000000000,7.15,0xc374f7ec85f8c7de3207a10bb1978ba104bda3b2,3.583623,ADD_LIQUIDITY,13759.86
1681251239000,SwapYtForToken,stETH 25DEC2025,0x686d0b34ed6f01f12526612ae234bc52b64e0579,RETAIL,,0xf3abc972a0f537c1119c990d422463b93227cd83,45.886592,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,4.607612,SWAP_YT,8613.26
1681251287000,AddLiquiditySingleToken,stETH 26DEC2024,0xe44b88dadbac54ba75beaa07aae99b243b0b9f87,RETAIL,,0x0000000000000000000000000000000000000000,7.15,0xd0354d4e7bcf345fb117cabe41acadb724eccca2,3.511735,ADD_LIQUIDITY,13763.59
1681251335000,SwapYtForToken,sfrxETH 26DEC2024,0x46e612fa1af65afd6dc943e8f0295c43abe69449,RETAIL,,0x22e250ecaf9090ab3e31916b0411d7c19e085fde,3.137179,0x0000000000000000000000000000000000000000,0.22,SWAP_YT,411.98
1681251527000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0x308fd47d492cf32d0f504c2a3e82bc25583b455b,RETAIL,,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,0xdac17f958d2ee523a2206206994597c13d831ec7,142641.37423,REMOVE_LIQUIDITY,142819.56
1681253397000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x5cee202b51518b0e4675bbe129f6c9776f4417df,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2900,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,2899.24
1681262523000,AddLiquiditySingleToken,GLP 28MAR2024,0x222209593ddd7f934b069f915711990eaf119854,RETAIL,,0x0000000000000000000000000000000000000000,0.285151,0x7d49e5adc0eaad9c027857767638613253ef125f,295.887549,ADD_LIQUIDITY,536.22
1681264241000,SwapTokenForPt,gDAI 28MAR2024,0x0b7417a1cb5c73fe35dabfeb0674fc5da199b824,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,30000,0x1684b747cd46858ae6312a7074353d2101154ef7,34680.81983,SWAP_PT,31536.96
1681264761000,AddLiquiditySingleToken,GLP 28MAR2024,0x0acbbae1f057746ca9fb0c25de8fa1cca8927bd2,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,827.102424,0x7d49e5adc0eaad9c027857767638613253ef125f,453.646292,ADD_LIQUIDITY,823.95
1681265085000,SwapYtForSy,GLP 28MAR2024,0x20bed13e291a86ea55f2dd9942d8fce991b97ee3,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,4733,0x2066a650af4b6895f72e618587aad5e8120b7790,834.261897,SWAP_YT,823.18
1681265150000,AddLiquiditySingleSy,GLP 28MAR2024,0x20bed13e291a86ea55f2dd9942d8fce991b97ee3,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,834.261897,0x7d49e5adc0eaad9c027857767638613253ef125f,452.756807,ADD_LIQUIDITY,823.5
1681265912000,AddLiquiditySingleToken,gDAI 28MAR2024,0x529ccfdad6db41038fb67ce178e7d8ca6a9c1800,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,2947.944739,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,1545.810904,ADD_LIQUIDITY,3101.43
1681266208000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x165e3263429438011f6a731c6fdf4c32c5a8bbb3,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,4757.166,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,4764.96
1681266563000,AddLiquiditySingleToken,stETH 26DEC2024,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,RETAIL,,0x0000000000000000000000000000000000000000,50,0xd0354d4e7bcf345fb117cabe41acadb724eccca2,24.543319,ADD_LIQUIDITY,93670.15
1681267593000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0xa8f62eac6e5c15c180a5d7649c38b889e183d59e,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,556.978638,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,557.93
1681267619000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,RETAIL,,0xdac17f958d2ee523a2206206994597c13d831ec7,100000,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,ADD_LIQUIDITY,100172.98
1681268939000,SwapTokenForPt,sAPE 29JUN2023,0xe53e44386288f6390860ac3c95372ccf9ab53a2c,RETAIL,,0xdac17f958d2ee523a2206206994597c13d831ec7,2827.709616,0x2cf5eb8db83c9752125d5d961c4c9dfaa9178d1a,747.07713,SWAP_PT,2817.09
1681269047000,AddLiquiditySinglePt,sAPE 29JUN2023,0xe53e44386288f6390860ac3c95372ccf9ab53a2c,RETAIL,,0x2cf5eb8db83c9752125d5d961c4c9dfaa9178d1a,747.07713,0x9a76925dd91a7561b58d8353f0bce4df1e517abb,288.233128,ADD_LIQUIDITY,2790.28
1681269740000,SwapYtForToken,GLP 28MAR2024,0x7214be04b996de6e45cab5513b40d51648bf7990,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,13895.32742,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2441.8,SWAP_YT,2452.73
1681272527000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x9065640d75a92b9853a32defc4d96d255d462ab6,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,373.452833,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,687.579906,REMOVE_LIQUIDITY,684.35
1681272585000,SwapYtForToken,GLP 28MAR2024,0x9065640d75a92b9853a32defc4d96d255d462ab6,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,3858.956294,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,687.579906,SWAP_YT,681.05
1681272834000,SwapYtForSy,gDAI 28MAR2024,0xbb33d8695db65ceb601a45b4d2a45fd3e1f3b491,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,18600,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,1570.114453,SWAP_YT,1652.34
1681275921000,AddLiquiditySingleTokenKeepYt,GLP 28MAR2024,0xd6563d6801a395bbf35150ae6b9809ff25512316,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,3531.158195,0x7d49e5adc0eaad9c027857767638613253ef125f,1777.539079,ADD_LIQUIDITY,3250.87
1681277148000,SwapYtForSy,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,36126.769079,0x2066a650af4b6895f72e618587aad5e8120b7790,6350.398239,SWAP_YT,6307.87
1681277180000,AddLiquiditySingleSy,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,6350.398239,0x7d49e5adc0eaad9c027857767638613253ef125f,3445.596603,ADD_LIQUIDITY,6305.58
1681277455000,SwapYtForToken,Stargate USDT 27JUN2024,0x04e0e61845b0fdd58fc49591534bffaf26b5bd2e,RETAIL,,0x0aded315d2e51f676a2aa8d2bc6a79c88e0f1c1a,111448.51048,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5316.346208,SWAP_YT,5453.18
1681277636000,SwapYtForToken,Stargate USDT 27JUN2024,0x04e0e61845b0fdd58fc49591534bffaf26b5bd2e,RETAIL,,0x0aded315d2e51f676a2aa8d2bc6a79c88e0f1c1a,120000,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5420.743136,SWAP_YT,5568.3
1681278434000,AddLiquiditySingleTokenKeepYt,gDAI 28MAR2024,0x99daaf637e697c53afaa67d6ff27e336db925812,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,4949.617212,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,2529.734622,ADD_LIQUIDITY,5076.7
1681278502000,SwapTokenForPt,GLP 28MAR2024,0x64859bd8448e88338dc7f0823d1af22f47f94c3f,RETAIL,,0x0000000000000000000000000000000000000000,0.11,0x96015d0fb97139567a9ba675951816a0bb719e3c,251.748281,SWAP_PT,206.13
1681278764000,SwapYtForToken,gDAI 28MAR2024,0x99daaf637e697c53afaa67d6ff27e336db925812,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,1473.1874,0xd85e038593d7a098614721eae955ec2022b9b91b,124.281442,SWAP_YT,132.08
1681279198000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x7abff0073a9f6286ce4801bd1c8d9332fcb8bb95,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,395,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,395.31
1681280230000,SwapYtForToken,GLP 28MAR2024,0x39a774ccaa0ab3e5016189d53fdc63b51c8e0c45,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,2826.808236,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,489.008813,SWAP_YT,496.7
1681281493000,RemoveLiquiditySingleToken,gDAI 28MAR2024,0x7a1f999a9501d50861cd54bd6dd2a001eb6ed807,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,492.190706,0xd85e038593d7a098614721eae955ec2022b9b91b,938.348319,REMOVE_LIQUIDITY,987.76
1681282095000,SwapYtForToken,Stargate USDT 27JUN2024,0x02b7f345699b476f176ad334bdad9a4a0ab0dba0,RETAIL,,0x0aded315d2e51f676a2aa8d2bc6a79c88e0f1c1a,48665.067858,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2143.840641,SWAP_YT,2204.95
1681282182000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x02b7f345699b476f176ad334bdad9a4a0ab0dba0,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2143.840641,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,2147.63
1681283191000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x140ca65b6083a093e3d3639fc10dc6f69fbe40fd,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,271.368723,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,492.601472,REMOVE_LIQUIDITY,496.42
1681283953000,AddLiquiditySingleToken,GLP 28MAR2024,0x8cbe5985f3930c3012d01ac1887eaebde2fa2824,RETAIL,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.131904,0x7d49e5adc0eaad9c027857767638613253ef125f,135.258698,ADD_LIQUIDITY,247.44
1681285703000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x69454f5cdd37fb7b8933dec94b6b31747eefd29b,RETAIL,,0xdac17f958d2ee523a2206206994597c13d831ec7,30000,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,ADD_LIQUIDITY,30052.54
1681285815000,SwapYtForSy,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,30000,0x2066a650af4b6895f72e618587aad5e8120b7790,5251.174024,SWAP_YT,5208.18
1681285856000,AddLiquiditySingleSyKeepYt,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,5251.174024,0x7d49e5adc0eaad9c027857767638613253ef125f,2646.141865,ADD_LIQUIDITY,4836.76
1681288470000,AddLiquiditySingleToken,GLP 28MAR2024,0x57c4122da87217d952e385bd7143ee030339bee0,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5000,0x7d49e5adc0eaad9c027857767638613253ef125f,2746.143626,ADD_LIQUIDITY,5024.72
1681288991000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0x69454f5cdd37fb7b8933dec94b6b31747eefd29b,RETAIL,,0xdac17f958d2ee523a2206206994597c13d831ec7,19960.02,0x30e0dc9a1d33eac83211a1113de238b3ce826950,0,ADD_LIQUIDITY,19994.72
1681292963000,AddLiquiditySingleToken,sfrxETH 26DEC2024,0x35d1921b91c1fc5d265e3fb358361d0ca58c2b78,RETAIL,,0x0000000000000000000000000000000000000000,52,0xfb8f489df4e04609f4f4e54f586f960818b70041,26.612801,ADD_LIQUIDITY,97563.77
1681293409000,AddLiquiditySingleToken,Stargate USDT 27JUN2024,0xc71c89468eeb1e90517236c524477109595c6bc1,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,148.923491,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,ADD_LIQUIDITY,149.18
1681293469000,AddLiquiditySingleToken,GLP 28MAR2024,0x0d3e673efc3b91b7111a9a1c684da0cad255a181,RETAIL,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.08532,0x7d49e5adc0eaad9c027857767638613253ef125f,87.470104,ADD_LIQUIDITY,160.03
1681293491000,AddLiquiditySingleToken,stETH 26DEC2024,0x35d1921b91c1fc5d265e3fb358361d0ca58c2b78,RETAIL,,0x0000000000000000000000000000000000000000,51.3,0xd0354d4e7bcf345fb117cabe41acadb724eccca2,25.186041,ADD_LIQUIDITY,96132.88
1681293539000,AddLiquiditySingleToken,GLP 28MAR2024,0x0d3e673efc3b91b7111a9a1c684da0cad255a181,RETAIL,,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,218.345747,0x7d49e5adc0eaad9c027857767638613253ef125f,59.033333,ADD_LIQUIDITY,108
1681294515000,SwapYtForToken,GLP 28MAR2024,0xdb23905e09bc6934204991f02729392a11eed8f8,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,6588.512178,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1150,SWAP_YT,1150.03
1681294958000,RemoveLiquiditySingleToken,Stargate USDT 27JUN2024,0xf21b51c3547065f20a5e2feb6ae373e5d44706da,RETAIL,,0x0a21291a184cf36ad3b0a0def4a17c12cbd66a14,0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,609.336584,REMOVE_LIQUIDITY,610.69
